date,fund,asset,weight
2021-01-05,Equity Sentiment Tilt,XOM,0.015
2021-01-06,Equity Sentiment Tilt,ABBV,0.015
2021-01-06,Equity Sentiment Tilt,ABT,0.015
2021-01-06,Equity Sentiment Tilt,ADBE,0.02156895253444654
2021-01-06,Equity Sentiment Tilt,AEP,0.015
2021-01-06,Equity Sentiment Tilt,AMD,0.02156895253444654
2021-01-06,Equity Sentiment Tilt,AMGN,0.015
2021-01-06,Equity Sentiment Tilt,AMT,0.015
2021-01-06,Equity Sentiment Tilt,BA,0.03470685760333963
2021-01-06,Equity Sentiment Tilt,CAT,0.03470685760333963
2021-01-06,Equity Sentiment Tilt,CCI,0.015
2021-01-06,Equity Sentiment Tilt,CMCSA,0.020409725616603036
2021-01-06,Equity Sentiment Tilt,COP,0.02113102236548344
2021-01-06,Equity Sentiment Tilt,CVX,0.02113102236548344
2021-01-06,Equity Sentiment Tilt,D,0.015
2021-01-06,Equity Sentiment Tilt,DD,0.015
2021-01-06,Equity Sentiment Tilt,DIS,0.02010918530456953
2021-01-06,Equity Sentiment Tilt,DOW,0.015
2021-01-06,Equity Sentiment Tilt,DUK,0.015
2021-01-06,Equity Sentiment Tilt,EA,0.020409725616603036
2021-01-06,Equity Sentiment Tilt,GE,0.03470685760333963
2021-01-06,Equity Sentiment Tilt,GILD,0.015
2021-01-06,Equity Sentiment Tilt,GS,0.022074256575557817
2021-01-06,Equity Sentiment Tilt,INTC,0.02156895253444654
2021-01-06,Equity Sentiment Tilt,KO,0.02010918530456953
2021-01-06,Equity Sentiment Tilt,MMM,0.03470685760333963
2021-01-06,Equity Sentiment Tilt,MRK,0.015
2021-01-06,Equity Sentiment Tilt,MS,0.022074256575557817
2021-01-06,Equity Sentiment Tilt,NEE,0.015
2021-01-06,Equity Sentiment Tilt,NEM,0.015
2021-01-06,Equity Sentiment Tilt,NKE,0.02010918530456953
2021-01-06,Equity Sentiment Tilt,NUE,0.015
2021-01-06,Equity Sentiment Tilt,NVDA,0.02156895253444654
2021-01-06,Equity Sentiment Tilt,O,0.015
2021-01-06,Equity Sentiment Tilt,OXY,0.02113102236548344
2021-01-06,Equity Sentiment Tilt,PLD,0.015
2021-01-06,Equity Sentiment Tilt,PSA,0.015
2021-01-06,Equity Sentiment Tilt,QCOM,0.02156895253444654
2021-01-06,Equity Sentiment Tilt,SBUX,0.02010918530456953
2021-01-06,Equity Sentiment Tilt,SHW,0.015
2021-01-06,Equity Sentiment Tilt,SLB,0.02113102236548344
2021-01-06,Equity Sentiment Tilt,SO,0.015
2021-01-06,Equity Sentiment Tilt,T,0.020409725616603036
2021-01-06,Equity Sentiment Tilt,TMUS,0.020409725616603036
2021-01-06,Equity Sentiment Tilt,TTWO,0.020409725616603036
2021-01-06,Equity Sentiment Tilt,UPS,0.03470685760333963
2021-01-06,Equity Sentiment Tilt,USB,0.022074256575557817
2021-01-06,Equity Sentiment Tilt,V,0.022074256575557817
2021-01-06,Equity Sentiment Tilt,WFC,0.022074256575557817
2021-01-06,Equity Sentiment Tilt,WMT,0.02010918530456953
2021-01-06,Equity Sentiment Tilt,XOM,0.02113102236548344
2021-01-07,Equity Sentiment Tilt,ABBV,0.015
2021-01-07,Equity Sentiment Tilt,ABT,0.015
2021-01-07,Equity Sentiment Tilt,ADBE,0.023913749548899313
2021-01-07,Equity Sentiment Tilt,AEP,0.015
2021-01-07,Equity Sentiment Tilt,AMD,0.023913749548899313
2021-01-07,Equity Sentiment Tilt,AMGN,0.015
2021-01-07,Equity Sentiment Tilt,AMT,0.015
2021-01-07,Equity Sentiment Tilt,BA,0.015
2021-01-07,Equity Sentiment Tilt,CAT,0.015
2021-01-07,Equity Sentiment Tilt,CCI,0.015
2021-01-07,Equity Sentiment Tilt,CMCSA,0.031456153013352584
2021-01-07,Equity Sentiment Tilt,COP,0.015
2021-01-07,Equity Sentiment Tilt,CVX,0.015
2021-01-07,Equity Sentiment Tilt,D,0.015
2021-01-07,Equity Sentiment Tilt,DD,0.015
2021-01-07,Equity Sentiment Tilt,DIS,0.02837062432334897
2021-01-07,Equity Sentiment Tilt,DOW,0.015
2021-01-07,Equity Sentiment Tilt,DUK,0.015
2021-01-07,Equity Sentiment Tilt,EA,0.031456153013352584
2021-01-07,Equity Sentiment Tilt,GE,0.015
2021-01-07,Equity Sentiment Tilt,GILD,0.015
2021-01-07,Equity Sentiment Tilt,GS,0.026259473114399134
2021-01-07,Equity Sentiment Tilt,INTC,0.023913749548899313
2021-01-07,Equity Sentiment Tilt,KO,0.02837062432334897
2021-01-07,Equity Sentiment Tilt,MMM,0.015
2021-01-07,Equity Sentiment Tilt,MRK,0.015
2021-01-07,Equity Sentiment Tilt,MS,0.026259473114399134
2021-01-07,Equity Sentiment Tilt,NEE,0.015
2021-01-07,Equity Sentiment Tilt,NEM,0.015
2021-01-07,Equity Sentiment Tilt,NKE,0.02837062432334897
2021-01-07,Equity Sentiment Tilt,NUE,0.015
2021-01-07,Equity Sentiment Tilt,NVDA,0.023913749548899313
2021-01-07,Equity Sentiment Tilt,O,0.015
2021-01-07,Equity Sentiment Tilt,OXY,0.015
2021-01-07,Equity Sentiment Tilt,PLD,0.015
2021-01-07,Equity Sentiment Tilt,PSA,0.015
2021-01-07,Equity Sentiment Tilt,QCOM,0.023913749548899313
2021-01-07,Equity Sentiment Tilt,SBUX,0.02837062432334897
2021-01-07,Equity Sentiment Tilt,SHW,0.015
2021-01-07,Equity Sentiment Tilt,SLB,0.015
2021-01-07,Equity Sentiment Tilt,SO,0.015
2021-01-07,Equity Sentiment Tilt,T,0.031456153013352584
2021-01-07,Equity Sentiment Tilt,TMUS,0.031456153013352584
2021-01-07,Equity Sentiment Tilt,TTWO,0.031456153013352584
2021-01-07,Equity Sentiment Tilt,UPS,0.015
2021-01-07,Equity Sentiment Tilt,USB,0.026259473114399134
2021-01-07,Equity Sentiment Tilt,V,0.026259473114399134
2021-01-07,Equity Sentiment Tilt,WFC,0.026259473114399134
2021-01-07,Equity Sentiment Tilt,WMT,0.02837062432334897
2021-01-07,Equity Sentiment Tilt,XOM,0.015
2021-02-01,Equity Sentiment Tilt,ABBV,0.015
2021-02-01,Equity Sentiment Tilt,ABT,0.015
2021-02-01,Equity Sentiment Tilt,ADBE,0.065
2021-02-01,Equity Sentiment Tilt,AEP,0.015
2021-02-01,Equity Sentiment Tilt,AMD,0.065
2021-02-01,Equity Sentiment Tilt,AMGN,0.015
2021-02-01,Equity Sentiment Tilt,AMT,0.015
2021-02-01,Equity Sentiment Tilt,BA,0.015
2021-02-01,Equity Sentiment Tilt,CAT,0.015
2021-02-01,Equity Sentiment Tilt,CCI,0.015
2021-02-01,Equity Sentiment Tilt,CMCSA,0.015
2021-02-01,Equity Sentiment Tilt,COP,0.015
2021-02-01,Equity Sentiment Tilt,CVX,0.015
2021-02-01,Equity Sentiment Tilt,D,0.015
2021-02-01,Equity Sentiment Tilt,DD,0.015
2021-02-01,Equity Sentiment Tilt,DIS,0.015
2021-02-01,Equity Sentiment Tilt,DOW,0.015
2021-02-01,Equity Sentiment Tilt,DUK,0.015
2021-02-01,Equity Sentiment Tilt,EA,0.015
2021-02-01,Equity Sentiment Tilt,GE,0.015
2021-02-01,Equity Sentiment Tilt,GILD,0.015
2021-02-01,Equity Sentiment Tilt,GS,0.015
2021-02-01,Equity Sentiment Tilt,INTC,0.065
2021-02-01,Equity Sentiment Tilt,KO,0.015
2021-02-01,Equity Sentiment Tilt,MMM,0.015
2021-02-01,Equity Sentiment Tilt,MRK,0.015
2021-02-01,Equity Sentiment Tilt,MS,0.015
2021-02-01,Equity Sentiment Tilt,NEE,0.015
2021-02-01,Equity Sentiment Tilt,NEM,0.015
2021-02-01,Equity Sentiment Tilt,NKE,0.015
2021-02-01,Equity Sentiment Tilt,NUE,0.015
2021-02-01,Equity Sentiment Tilt,NVDA,0.065
2021-02-01,Equity Sentiment Tilt,O,0.015
2021-02-01,Equity Sentiment Tilt,OXY,0.015
2021-02-01,Equity Sentiment Tilt,PLD,0.015
2021-02-01,Equity Sentiment Tilt,PSA,0.015
2021-02-01,Equity Sentiment Tilt,QCOM,0.065
2021-02-01,Equity Sentiment Tilt,SBUX,0.015
2021-02-01,Equity Sentiment Tilt,SHW,0.015
2021-02-01,Equity Sentiment Tilt,SLB,0.015
2021-02-01,Equity Sentiment Tilt,SO,0.015
2021-02-01,Equity Sentiment Tilt,T,0.015
2021-02-01,Equity Sentiment Tilt,TMUS,0.015
2021-02-01,Equity Sentiment Tilt,TTWO,0.015
2021-02-01,Equity Sentiment Tilt,UPS,0.015
2021-02-01,Equity Sentiment Tilt,USB,0.015
2021-02-01,Equity Sentiment Tilt,V,0.015
2021-02-01,Equity Sentiment Tilt,WFC,0.015
2021-02-01,Equity Sentiment Tilt,WMT,0.015
2021-02-01,Equity Sentiment Tilt,XOM,0.015
2021-02-02,Equity Sentiment Tilt,ABBV,0.015
2021-02-02,Equity Sentiment Tilt,ABT,0.015
2021-02-02,Equity Sentiment Tilt,ADBE,0.015
2021-02-02,Equity Sentiment Tilt,AEP,0.015
2021-02-02,Equity Sentiment Tilt,AMD,0.015
2021-02-02,Equity Sentiment Tilt,AMGN,0.015
2021-02-02,Equity Sentiment Tilt,AMT,0.015
2021-02-02,Equity Sentiment Tilt,BA,0.029285714285714283
2021-02-02,Equity Sentiment Tilt,CAT,0.029285714285714283
2021-02-02,Equity Sentiment Tilt,CCI,0.015
2021-02-02,Equity Sentiment Tilt,CMCSA,0.035408163265306124
2021-02-02,Equity Sentiment Tilt,COP,0.015
2021-02-02,Equity Sentiment Tilt,CVX,0.015
2021-02-02,Equity Sentiment Tilt,D,0.015
2021-02-02,Equity Sentiment Tilt,DD,0.015
2021-02-02,Equity Sentiment Tilt,DIS,0.018826530612244898
2021-02-02,Equity Sentiment Tilt,DOW,0.015
2021-02-02,Equity Sentiment Tilt,DUK,0.015
2021-02-02,Equity Sentiment Tilt,EA,0.035408163265306124
2021-02-02,Equity Sentiment Tilt,GE,0.029285714285714283
2021-02-02,Equity Sentiment Tilt,GILD,0.015
2021-02-02,Equity Sentiment Tilt,GS,0.026479591836734692
2021-02-02,Equity Sentiment Tilt,INTC,0.015
2021-02-02,Equity Sentiment Tilt,KO,0.018826530612244898
2021-02-02,Equity Sentiment Tilt,MMM,0.029285714285714283
2021-02-02,Equity Sentiment Tilt,MRK,0.015
2021-02-02,Equity Sentiment Tilt,MS,0.026479591836734692
2021-02-02,Equity Sentiment Tilt,NEE,0.015
2021-02-02,Equity Sentiment Tilt,NEM,0.015
2021-02-02,Equity Sentiment Tilt,NKE,0.018826530612244898
2021-02-02,Equity Sentiment Tilt,NUE,0.015
2021-02-02,Equity Sentiment Tilt,NVDA,0.015
2021-02-02,Equity Sentiment Tilt,O,0.015
2021-02-02,Equity Sentiment Tilt,OXY,0.015
2021-02-02,Equity Sentiment Tilt,PLD,0.015
2021-02-02,Equity Sentiment Tilt,PSA,0.015
2021-02-02,Equity Sentiment Tilt,QCOM,0.015
2021-02-02,Equity Sentiment Tilt,SBUX,0.018826530612244898
2021-02-02,Equity Sentiment Tilt,SHW,0.015
2021-02-02,Equity Sentiment Tilt,SLB,0.015
2021-02-02,Equity Sentiment Tilt,SO,0.015
2021-02-02,Equity Sentiment Tilt,T,0.035408163265306124
2021-02-02,Equity Sentiment Tilt,TMUS,0.035408163265306124
2021-02-02,Equity Sentiment Tilt,TTWO,0.035408163265306124
2021-02-02,Equity Sentiment Tilt,UPS,0.029285714285714283
2021-02-02,Equity Sentiment Tilt,USB,0.026479591836734692
2021-02-02,Equity Sentiment Tilt,V,0.026479591836734692
2021-02-02,Equity Sentiment Tilt,WFC,0.026479591836734692
2021-02-02,Equity Sentiment Tilt,WMT,0.018826530612244898
2021-02-02,Equity Sentiment Tilt,XOM,0.015
2021-02-03,Equity Sentiment Tilt,ABBV,0.02950909090909091
2021-02-03,Equity Sentiment Tilt,ABT,0.02950909090909091
2021-02-03,Equity Sentiment Tilt,ADBE,0.015
2021-02-03,Equity Sentiment Tilt,AEP,0.015
2021-02-03,Equity Sentiment Tilt,AMD,0.015
2021-02-03,Equity Sentiment Tilt,AMGN,0.02950909090909091
2021-02-03,Equity Sentiment Tilt,AMT,0.015
2021-02-03,Equity Sentiment Tilt,BA,0.026054545454545455
2021-02-03,Equity Sentiment Tilt,CAT,0.026054545454545455
2021-02-03,Equity Sentiment Tilt,CCI,0.015
2021-02-03,Equity Sentiment Tilt,CMCSA,0.03943636363636364
2021-02-03,Equity Sentiment Tilt,COP,0.015
2021-02-03,Equity Sentiment Tilt,CVX,0.015
2021-02-03,Equity Sentiment Tilt,D,0.015
2021-02-03,Equity Sentiment Tilt,DD,0.015
2021-02-03,Equity Sentiment Tilt,DIS,0.015
2021-02-03,Equity Sentiment Tilt,DOW,0.015
2021-02-03,Equity Sentiment Tilt,DUK,0.015
2021-02-03,Equity Sentiment Tilt,EA,0.03943636363636364
2021-02-03,Equity Sentiment Tilt,GE,0.026054545454545455
2021-02-03,Equity Sentiment Tilt,GILD,0.02950909090909091
2021-02-03,Equity Sentiment Tilt,GS,0.015
2021-02-03,Equity Sentiment Tilt,INTC,0.015
2021-02-03,Equity Sentiment Tilt,KO,0.015
2021-02-03,Equity Sentiment Tilt,MMM,0.026054545454545455
2021-02-03,Equity Sentiment Tilt,MRK,0.02950909090909091
2021-02-03,Equity Sentiment Tilt,MS,0.015
2021-02-03,Equity Sentiment Tilt,NEE,0.015
2021-02-03,Equity Sentiment Tilt,NEM,0.015
2021-02-03,Equity Sentiment Tilt,NKE,0.015
2021-02-03,Equity Sentiment Tilt,NUE,0.015
2021-02-03,Equity Sentiment Tilt,NVDA,0.015
2021-02-03,Equity Sentiment Tilt,O,0.015
2021-02-03,Equity Sentiment Tilt,OXY,0.015
2021-02-03,Equity Sentiment Tilt,PLD,0.015
2021-02-03,Equity Sentiment Tilt,PSA,0.015
2021-02-03,Equity Sentiment Tilt,QCOM,0.015
2021-02-03,Equity Sentiment Tilt,SBUX,0.015
2021-02-03,Equity Sentiment Tilt,SHW,0.015
2021-02-03,Equity Sentiment Tilt,SLB,0.015
2021-02-03,Equity Sentiment Tilt,SO,0.015
2021-02-03,Equity Sentiment Tilt,T,0.03943636363636364
2021-02-03,Equity Sentiment Tilt,TMUS,0.03943636363636364
2021-02-03,Equity Sentiment Tilt,TTWO,0.03943636363636364
2021-02-03,Equity Sentiment Tilt,UPS,0.026054545454545455
2021-02-03,Equity Sentiment Tilt,USB,0.015
2021-02-03,Equity Sentiment Tilt,V,0.015
2021-02-03,Equity Sentiment Tilt,WFC,0.015
2021-02-03,Equity Sentiment Tilt,WMT,0.015
2021-02-03,Equity Sentiment Tilt,XOM,0.015
2021-02-04,Equity Sentiment Tilt,ABBV,0.029211854445622604
2021-02-04,Equity Sentiment Tilt,ABT,0.029211854445622604
2021-02-04,Equity Sentiment Tilt,ADBE,0.016015132460401618
2021-02-04,Equity Sentiment Tilt,AEP,0.015000000000000001
2021-02-04,Equity Sentiment Tilt,AMD,0.016015132460401618
2021-02-04,Equity Sentiment Tilt,AMGN,0.029211854445622604
2021-02-04,Equity Sentiment Tilt,AMT,0.025658890834216953
2021-02-04,Equity Sentiment Tilt,BA,0.015000000000000001
2021-02-04,Equity Sentiment Tilt,CAT,0.015000000000000001
2021-02-04,Equity Sentiment Tilt,CCI,0.025658890834216953
2021-02-04,Equity Sentiment Tilt,CMCSA,0.019263556333686784
2021-02-04,Equity Sentiment Tilt,COP,0.015000000000000001
2021-02-04,Equity Sentiment Tilt,CVX,0.015000000000000001
2021-02-04,Equity Sentiment Tilt,D,0.015000000000000001
2021-02-04,Equity Sentiment Tilt,DD,0.015000000000000001
2021-02-04,Equity Sentiment Tilt,DIS,0.021731931053189654
2021-02-04,Equity Sentiment Tilt,DOW,0.015000000000000001
2021-02-04,Equity Sentiment Tilt,DUK,0.015000000000000001
2021-02-04,Equity Sentiment Tilt,EA,0.019263556333686784
2021-02-04,Equity Sentiment Tilt,GE,0.015000000000000001
2021-02-04,Equity Sentiment Tilt,GILD,0.029211854445622604
2021-02-04,Equity Sentiment Tilt,GS,0.028118634872882405
2021-02-04,Equity Sentiment Tilt,INTC,0.016015132460401618
2021-02-04,Equity Sentiment Tilt,KO,0.021731931053189654
2021-02-04,Equity Sentiment Tilt,MMM,0.015000000000000001
2021-02-04,Equity Sentiment Tilt,MRK,0.029211854445622604
2021-02-04,Equity Sentiment Tilt,MS,0.028118634872882405
2021-02-04,Equity Sentiment Tilt,NEE,0.015000000000000001
2021-02-04,Equity Sentiment Tilt,NEM,0.015000000000000001
2021-02-04,Equity Sentiment Tilt,NKE,0.021731931053189654
2021-02-04,Equity Sentiment Tilt,NUE,0.015000000000000001
2021-02-04,Equity Sentiment Tilt,NVDA,0.016015132460401618
2021-02-04,Equity Sentiment Tilt,O,0.025658890834216953
2021-02-04,Equity Sentiment Tilt,OXY,0.015000000000000001
2021-02-04,Equity Sentiment Tilt,PLD,0.025658890834216953
2021-02-04,Equity Sentiment Tilt,PSA,0.025658890834216953
2021-02-04,Equity Sentiment Tilt,QCOM,0.016015132460401618
2021-02-04,Equity Sentiment Tilt,SBUX,0.021731931053189654
2021-02-04,Equity Sentiment Tilt,SHW,0.015000000000000001
2021-02-04,Equity Sentiment Tilt,SLB,0.015000000000000001
2021-02-04,Equity Sentiment Tilt,SO,0.015000000000000001
2021-02-04,Equity Sentiment Tilt,T,0.019263556333686784
2021-02-04,Equity Sentiment Tilt,TMUS,0.019263556333686784
2021-02-04,Equity Sentiment Tilt,TTWO,0.019263556333686784
2021-02-04,Equity Sentiment Tilt,UPS,0.015000000000000001
2021-02-04,Equity Sentiment Tilt,USB,0.028118634872882405
2021-02-04,Equity Sentiment Tilt,V,0.028118634872882405
2021-02-04,Equity Sentiment Tilt,WFC,0.028118634872882405
2021-02-04,Equity Sentiment Tilt,WMT,0.021731931053189654
2021-02-04,Equity Sentiment Tilt,XOM,0.015000000000000001
2021-02-05,Equity Sentiment Tilt,ABBV,0.015
2021-02-05,Equity Sentiment Tilt,ABT,0.015
2021-02-05,Equity Sentiment Tilt,ADBE,0.019620820875237838
2021-02-05,Equity Sentiment Tilt,AEP,0.015
2021-02-05,Equity Sentiment Tilt,AMD,0.019620820875237838
2021-02-05,Equity Sentiment Tilt,AMGN,0.015
2021-02-05,Equity Sentiment Tilt,AMT,0.015
2021-02-05,Equity Sentiment Tilt,BA,0.015
2021-02-05,Equity Sentiment Tilt,CAT,0.015
2021-02-05,Equity Sentiment Tilt,CCI,0.015
2021-02-05,Equity Sentiment Tilt,CMCSA,0.02470372383799946
2021-02-05,Equity Sentiment Tilt,COP,0.03925930959499864
2021-02-05,Equity Sentiment Tilt,CVX,0.03925930959499864
2021-02-05,Equity Sentiment Tilt,D,0.015
2021-02-05,Equity Sentiment Tilt,DD,0.015
2021-02-05,Equity Sentiment Tilt,DIS,0.026416145691764065
2021-02-05,Equity Sentiment Tilt,DOW,0.015
2021-02-05,Equity Sentiment Tilt,DUK,0.015
2021-02-05,Equity Sentiment Tilt,EA,0.02470372383799946
2021-02-05,Equity Sentiment Tilt,GE,0.015
2021-02-05,Equity Sentiment Tilt,GILD,0.015
2021-02-05,Equity Sentiment Tilt,GS,0.015
2021-02-05,Equity Sentiment Tilt,INTC,0.019620820875237838
2021-02-05,Equity Sentiment Tilt,KO,0.026416145691764065
2021-02-05,Equity Sentiment Tilt,MMM,0.015
2021-02-05,Equity Sentiment Tilt,MRK,0.015
2021-02-05,Equity Sentiment Tilt,MS,0.015
2021-02-05,Equity Sentiment Tilt,NEE,0.015
2021-02-05,Equity Sentiment Tilt,NEM,0.015
2021-02-05,Equity Sentiment Tilt,NKE,0.026416145691764065
2021-02-05,Equity Sentiment Tilt,NUE,0.015
2021-02-05,Equity Sentiment Tilt,NVDA,0.019620820875237838
2021-02-05,Equity Sentiment Tilt,O,0.015
2021-02-05,Equity Sentiment Tilt,OXY,0.03925930959499864
2021-02-05,Equity Sentiment Tilt,PLD,0.015
2021-02-05,Equity Sentiment Tilt,PSA,0.015
2021-02-05,Equity Sentiment Tilt,QCOM,0.019620820875237838
2021-02-05,Equity Sentiment Tilt,SBUX,0.026416145691764065
2021-02-05,Equity Sentiment Tilt,SHW,0.015
2021-02-05,Equity Sentiment Tilt,SLB,0.03925930959499864
2021-02-05,Equity Sentiment Tilt,SO,0.015
2021-02-05,Equity Sentiment Tilt,T,0.02470372383799946
2021-02-05,Equity Sentiment Tilt,TMUS,0.02470372383799946
2021-02-05,Equity Sentiment Tilt,TTWO,0.02470372383799946
2021-02-05,Equity Sentiment Tilt,UPS,0.015
2021-02-05,Equity Sentiment Tilt,USB,0.015
2021-02-05,Equity Sentiment Tilt,V,0.015
2021-02-05,Equity Sentiment Tilt,WFC,0.015
2021-02-05,Equity Sentiment Tilt,WMT,0.026416145691764065
2021-02-05,Equity Sentiment Tilt,XOM,0.03925930959499864
2021-03-01,Equity Sentiment Tilt,ABBV,0.015
2021-03-01,Equity Sentiment Tilt,ABT,0.015
2021-03-01,Equity Sentiment Tilt,ADBE,0.015
2021-03-01,Equity Sentiment Tilt,AEP,0.015
2021-03-01,Equity Sentiment Tilt,AMD,0.015
2021-03-01,Equity Sentiment Tilt,AMGN,0.015
2021-03-01,Equity Sentiment Tilt,AMT,0.065
2021-03-01,Equity Sentiment Tilt,BA,0.015
2021-03-01,Equity Sentiment Tilt,CAT,0.015
2021-03-01,Equity Sentiment Tilt,CCI,0.065
2021-03-01,Equity Sentiment Tilt,CMCSA,0.015
2021-03-01,Equity Sentiment Tilt,COP,0.015
2021-03-01,Equity Sentiment Tilt,CVX,0.015
2021-03-01,Equity Sentiment Tilt,D,0.015
2021-03-01,Equity Sentiment Tilt,DD,0.015
2021-03-01,Equity Sentiment Tilt,DIS,0.015
2021-03-01,Equity Sentiment Tilt,DOW,0.015
2021-03-01,Equity Sentiment Tilt,DUK,0.015
2021-03-01,Equity Sentiment Tilt,EA,0.015
2021-03-01,Equity Sentiment Tilt,GE,0.015
2021-03-01,Equity Sentiment Tilt,GILD,0.015
2021-03-01,Equity Sentiment Tilt,GS,0.015
2021-03-01,Equity Sentiment Tilt,INTC,0.015
2021-03-01,Equity Sentiment Tilt,KO,0.015
2021-03-01,Equity Sentiment Tilt,MMM,0.015
2021-03-01,Equity Sentiment Tilt,MRK,0.015
2021-03-01,Equity Sentiment Tilt,MS,0.015
2021-03-01,Equity Sentiment Tilt,NEE,0.015
2021-03-01,Equity Sentiment Tilt,NEM,0.015
2021-03-01,Equity Sentiment Tilt,NKE,0.015
2021-03-01,Equity Sentiment Tilt,NUE,0.015
2021-03-01,Equity Sentiment Tilt,NVDA,0.015
2021-03-01,Equity Sentiment Tilt,O,0.065
2021-03-01,Equity Sentiment Tilt,OXY,0.015
2021-03-01,Equity Sentiment Tilt,PLD,0.065
2021-03-01,Equity Sentiment Tilt,PSA,0.065
2021-03-01,Equity Sentiment Tilt,QCOM,0.015
2021-03-01,Equity Sentiment Tilt,SBUX,0.015
2021-03-01,Equity Sentiment Tilt,SHW,0.015
2021-03-01,Equity Sentiment Tilt,SLB,0.015
2021-03-01,Equity Sentiment Tilt,SO,0.015
2021-03-01,Equity Sentiment Tilt,T,0.015
2021-03-01,Equity Sentiment Tilt,TMUS,0.015
2021-03-01,Equity Sentiment Tilt,TTWO,0.015
2021-03-01,Equity Sentiment Tilt,UPS,0.015
2021-03-01,Equity Sentiment Tilt,USB,0.015
2021-03-01,Equity Sentiment Tilt,V,0.015
2021-03-01,Equity Sentiment Tilt,WFC,0.015
2021-03-01,Equity Sentiment Tilt,WMT,0.015
2021-03-01,Equity Sentiment Tilt,XOM,0.015
2021-03-02,Equity Sentiment Tilt,ABBV,0.03398643825838687
2021-03-02,Equity Sentiment Tilt,ABT,0.03398643825838687
2021-03-02,Equity Sentiment Tilt,ADBE,0.015
2021-03-02,Equity Sentiment Tilt,AEP,0.015
2021-03-02,Equity Sentiment Tilt,AMD,0.015
2021-03-02,Equity Sentiment Tilt,AMGN,0.03398643825838687
2021-03-02,Equity Sentiment Tilt,AMT,0.015
2021-03-02,Equity Sentiment Tilt,BA,0.024992862241256245
2021-03-02,Equity Sentiment Tilt,CAT,0.024992862241256245
2021-03-02,Equity Sentiment Tilt,CCI,0.015
2021-03-02,Equity Sentiment Tilt,CMCSA,0.015
2021-03-02,Equity Sentiment Tilt,COP,0.021780870806566738
2021-03-02,Equity Sentiment Tilt,CVX,0.021780870806566738
2021-03-02,Equity Sentiment Tilt,D,0.015
2021-03-02,Equity Sentiment Tilt,DD,0.024493219129193434
2021-03-02,Equity Sentiment Tilt,DIS,0.015
2021-03-02,Equity Sentiment Tilt,DOW,0.024493219129193434
2021-03-02,Equity Sentiment Tilt,DUK,0.015
2021-03-02,Equity Sentiment Tilt,EA,0.015
2021-03-02,Equity Sentiment Tilt,GE,0.024992862241256245
2021-03-02,Equity Sentiment Tilt,GILD,0.03398643825838687
2021-03-02,Equity Sentiment Tilt,GS,0.019746609564596715
2021-03-02,Equity Sentiment Tilt,INTC,0.015
2021-03-02,Equity Sentiment Tilt,KO,0.015
2021-03-02,Equity Sentiment Tilt,MMM,0.024992862241256245
2021-03-02,Equity Sentiment Tilt,MRK,0.03398643825838687
2021-03-02,Equity Sentiment Tilt,MS,0.019746609564596715
2021-03-02,Equity Sentiment Tilt,NEE,0.015
2021-03-02,Equity Sentiment Tilt,NEM,0.024493219129193434
2021-03-02,Equity Sentiment Tilt,NKE,0.015
2021-03-02,Equity Sentiment Tilt,NUE,0.024493219129193434
2021-03-02,Equity Sentiment Tilt,NVDA,0.015
2021-03-02,Equity Sentiment Tilt,O,0.015
2021-03-02,Equity Sentiment Tilt,OXY,0.021780870806566738
2021-03-02,Equity Sentiment Tilt,PLD,0.015
2021-03-02,Equity Sentiment Tilt,PSA,0.015
2021-03-02,Equity Sentiment Tilt,QCOM,0.015
2021-03-02,Equity Sentiment Tilt,SBUX,0.015
2021-03-02,Equity Sentiment Tilt,SHW,0.024493219129193434
2021-03-02,Equity Sentiment Tilt,SLB,0.021780870806566738
2021-03-02,Equity Sentiment Tilt,SO,0.015
2021-03-02,Equity Sentiment Tilt,T,0.015
2021-03-02,Equity Sentiment Tilt,TMUS,0.015
2021-03-02,Equity Sentiment Tilt,TTWO,0.015
2021-03-02,Equity Sentiment Tilt,UPS,0.024992862241256245
2021-03-02,Equity Sentiment Tilt,USB,0.019746609564596715
2021-03-02,Equity Sentiment Tilt,V,0.019746609564596715
2021-03-02,Equity Sentiment Tilt,WFC,0.019746609564596715
2021-03-02,Equity Sentiment Tilt,WMT,0.015
2021-03-02,Equity Sentiment Tilt,XOM,0.021780870806566738
2021-03-03,Equity Sentiment Tilt,ABBV,0.029317180616740088
2021-03-03,Equity Sentiment Tilt,ABT,0.029317180616740088
2021-03-03,Equity Sentiment Tilt,ADBE,0.015
2021-03-03,Equity Sentiment Tilt,AEP,0.015
2021-03-03,Equity Sentiment Tilt,AMD,0.015
2021-03-03,Equity Sentiment Tilt,AMGN,0.029317180616740088
2021-03-03,Equity Sentiment Tilt,AMT,0.015
2021-03-03,Equity Sentiment Tilt,BA,0.015
2021-03-03,Equity Sentiment Tilt,CAT,0.015
